frame,x_mean,y_mean,max_weight,neff,updated_template
0,575.6262545876108,432.6509396075459,0.2908258739308393,6.780243645123566,0
1,574.6247815993644,434.1794424028293,0.24089750834813478,7.983586985388923,0
2,577.3623565396797,434.4956151559998,0.14791927410922787,14.421348287849145,0
3,579.8185032968119,435.80161549534364,0.13187945322866873,12.885603933956451,0
4,583.3622653132522,436.3422787406633,0.13460806969111863,14.571994763840609,0
5,587.5656569140328,439.2201093601045,0.11652126192669233,20.775822132761537,0
6,589.4485388725261,442.63230818284376,0.12780328823256068,17.646823669572484,0
7,592.8660841741669,446.9943832787119,0.14808803735522974,18.14567295912822,0
8,595.145265869169,454.57330895592526,0.06539970798632772,34.4021431416771,0
9,597.82551900812,463.2194416421585,0.07005216771981831,38.549349104104905,0
10,600.2565545236381,471.32152357002377,0.06507127126902772,42.40156864061525,0
11,600.956369415927,481.10247680244686,0.07236453034019408,39.822047515210976,0
12,602.7223396656098,491.2664317550059,0.05782693836380051,38.03191759818914,0
13,608.9602095950745,486.21023244995797,0.040253983490353244,72.91344888255769,0
14,642.1863003034614,421.7784988542476,0.011983588340128241,131.3528918890234,0
15,655.4888138203703,399.2239697597968,0.0044774060018070985,372.1831233067953,0
16,662.7203305933429,396.1044432295035,0.003455691297845646,444.99673253460986,0
17,668.5459360910951,394.1581228900096,0.0035828323998273715,452.07914236878946,0
18,677.7417676548278,394.44401904596475,0.0039782275091699865,444.59691358660365,0
19,683.2545035528966,392.01223438542144,0.0037151656986086686,442.776966198938,0
20,687.1485674130745,390.9199671929265,0.003449108445622516,450.63851735028067,0
21,699.1077720880232,388.9546113247816,0.004115863687102587,445.17722660546315,0
22,704.0740784801956,386.2574657236322,0.003938599116511947,438.4432561224073,0
23,708.7907805043492,384.63508956711973,0.005947276650808667,438.7340476754157,0
24,715.2300401792434,381.8129842823476,0.0036411713400529974,443.3942992966647,0
25,725.9747521761421,381.99940010284973,0.008982685734939851,432.00165936742155,0
26,732.8087909922812,380.1271151611186,0.006040411962958313,437.9467041793393,0
27,743.8737555537762,382.3361467922136,0.009124285040953048,428.43907465175954,0
28,749.5670857750581,382.55884947518297,0.004149140328275943,430.9759638788509,0
29,758.4435803973738,377.70569993180897,0.011835044732430414,400.51499264664227,0
30,761.5852277331704,374.1869978506264,0.010448014060938505,400.28782101317546,0
31,767.2425935715595,371.4980508996904,0.010709766251845557,390.56785533975034,0
32,773.4231879760102,373.5206522996372,0.008604007107210054,397.13861847923187,0
33,780.8696545369379,369.2397489984088,0.008349605566168846,389.5036290672948,0
34,786.9191907042064,370.51276061975534,0.010907758200778054,370.53306280367906,0
35,773.457789421303,374.012398544854,0.15631947903073698,37.480238917809494,0
36,752.7985779510673,385.9947412651642,0.025779412930364842,125.9921715022793,0
37,747.2661443057937,388.8215095710576,0.04307008070397777,88.76176599662833,0
38,746.9559870735205,392.6836256779907,0.03696807049754548,104.28542810150847,0
39,754.4902888667191,392.7412098362622,0.02095690244062318,140.81136881206257,0
40,764.008480691369,391.53402876461473,0.017396453553555513,192.09309418053215,0
41,786.523391048908,378.273413166464,0.014756869462904602,252.36017233073403,0
42,796.8273688144892,375.86967215703817,0.011190029523775498,287.8615337857381,0
43,806.0726966618495,370.18828314321684,0.014412607062022471,306.3932912207991,0
44,820.8960194546655,365.3627916901672,0.01085578346835531,338.66744507724667,0
45,826.4271736391547,366.4405540280027,0.013942443235287585,351.71669458970945,0
46,830.3933538405898,363.1032716486345,0.011728471585039564,370.8272009697306,0
47,832.1842820355926,363.1399400380774,0.009789671144459378,364.4855796989574,0
48,836.6597882313408,361.7363695215121,0.01161857550002959,352.78731359968725,0
49,840.4036903151161,356.37093210931124,0.012832635756776093,347.61458133414914,0
50,838.3104094683279,355.26356918621724,0.012692881433370603,358.5440977516833,0
51,841.5603570074097,351.8699949916406,0.009259809399202009,342.9404850542474,0
52,841.4221862998409,353.2885647850774,0.008197998022803783,365.4690014414032,0
53,842.1875753589596,353.59069186555985,0.01109075496757844,376.54373211390214,0
54,843.405492677711,356.13394732165204,0.010919943659176829,357.9059279294296,0
55,842.2886366007972,356.9955505489964,0.008092507548307988,367.57125477628404,0
56,846.4739492496091,355.19448357016455,0.009413000284669244,355.8886191794738,0
57,852.3340878741598,348.91503756131266,0.011610056971094103,348.28958689199135,0
58,857.793990941169,342.67717970819814,0.014073633754855916,325.85576403702555,0
59,860.2964094381697,339.51337080202495,0.01440855484717246,325.7721472532912,0
60,854.9253483380662,339.92610995219263,0.011157343433772551,339.6940100858597,0
61,853.0260618550622,342.240537949436,0.01041166003764646,336.8637444373019,0
62,856.8366689410885,339.49730256876404,0.00981421228676065,357.5754807144165,0
63,858.6734394380014,336.6989951320045,0.012590943778553403,335.57069176165214,0
64,860.677128011894,337.67364330355934,0.00985153585587535,345.80667664970133,0
65,858.2224895350396,340.20839764869345,0.014071325025186899,311.64831215478625,0
66,863.6116035364398,332.00109202236854,0.012264003952951304,309.1642794213655,0
67,865.031705526437,327.79982534086787,0.012350574864583417,310.80395591709066,0
68,874.3700516135889,316.3239573336996,0.012360038261117147,305.17703674934467,0
69,877.7915739754967,313.55049665656713,0.013666569150059614,326.44162132888005,0
70,877.31453160363,310.3088184347718,0.010783130898198328,327.94709154586957,0
71,876.7957028948917,312.95985170951144,0.013331559018031056,307.0451695089163,0
72,874.5094394893537,316.36985325897774,0.013828143435441262,296.04659400980955,0
73,880.3033787490228,308.8015069702431,0.011017255817962602,314.7477603461279,0
74,879.5367513907107,311.3642471141869,0.01411415909549843,280.31439572346625,0
75,881.6438453734871,311.84436612885696,0.012185143436167778,290.19715850035345,0
76,884.7060150114824,313.1358577334824,0.011162859647338055,309.1876025633054,0
77,884.218877663006,312.90233754522023,0.012839356835611097,294.26766118067764,0
78,887.9486515656944,306.8924136773171,0.01079879824571594,297.3301395222512,0
79,888.9844175172925,304.02463862487934,0.011715237869903718,276.72948718964557,0
80,888.0776164286292,306.0933265957186,0.012063836408818036,279.5686383464887,0
81,887.8881659286814,304.1448253196477,0.012167823229961992,316.29947743077054,0
82,891.154032009447,302.2952701753188,0.012270978346166238,282.18028111594634,0
83,891.9450911093679,299.0571067129497,0.013273943741430934,273.96416773898926,0
84,891.4661407056315,292.9362824312707,0.011140490715837203,297.98975042784105,0
85,892.9064788929501,289.899087600136,0.012000837641264977,272.780060847435,0
86,890.2606067207919,289.8035050412435,0.012371909358707337,272.9888796780652,0
87,891.1233471336388,289.0969776988933,0.012452822553872228,264.8835954652799,0
88,890.4867466936871,289.7286126915983,0.009198743632242951,302.96382290604754,0
89,893.0045879170139,286.81396662703514,0.013246613456848532,276.4518445131257,0
90,894.1619702114272,280.2518198591569,0.012955039900048622,289.3004736991963,0
91,888.9859239927612,282.58584719279133,0.012292895518651897,272.2111620922516,0
92,886.1612441933671,283.0675905596345,0.012728126727408544,274.07833775228704,0
93,884.7398677162819,283.6637570737157,0.012022419460562202,276.63649636490726,0
94,888.3943700165548,281.4198614070432,0.012898391442557501,288.29476000019247,0
95,892.5973788634266,278.8239279864252,0.01401486496581273,272.8366422440063,0
96,895.0474806584828,280.8078514142745,0.01338133927675844,277.86317020400736,0
97,895.4572834655839,281.8878391142267,0.010896056284082389,302.72191427256337,0
98,893.1241691700277,280.7962982852014,0.01188813789405631,269.5999211530462,0
99,893.5136785443798,279.0316016770763,0.012151682561103518,249.39499333395284,0
100,892.9890546336073,282.7929936747082,0.013074839113601671,271.770734703788,0
101,895.3869700336056,285.21797808554834,0.012194649502017239,269.4160302426306,0
102,889.5849239443576,288.26271579006186,0.01244966170032205,258.6588471152309,0
103,889.2939406551213,284.36197302176754,0.014295399068397463,289.09795526041484,0
104,888.4879588973888,286.52448607416386,0.010807599713145329,300.61610549200145,0
105,889.1069598148867,287.66818891460025,0.012488493384735396,297.12193949900063,0
106,888.7550237368743,294.0142022189102,0.012999552653133606,295.52539770001965,0
107,888.7534420024028,292.25863560281584,0.012238959151733135,273.9511090880837,0
108,892.7954450758909,290.76831769576336,0.013421908051828179,274.20085735757306,0
109,891.6605469759261,292.0113954086087,0.010767596944921536,305.70298280997406,0
110,894.2014233381935,289.08541058548997,0.01153475733602749,278.4608014176123,0
111,892.8849854989019,289.33391132057545,0.012977967192287228,279.40127894188413,0
112,893.2278456528165,289.2656166470487,0.012446829387547369,280.20133978909917,0
113,892.6032072658231,290.2211216587814,0.012018694115954137,273.9401502136479,0
114,893.3425150143734,286.27117420886054,0.011528740536074812,280.33770322365615,0
115,894.372362940127,280.16063825395577,0.012479276052783034,269.2003755727844,0
116,898.2600501371621,278.5598603460069,0.013356739165185818,271.1438663099785,0
117,902.9958992353617,278.12727126072053,0.013182931718359277,286.09764657169984,0
118,902.0572871853333,275.93726528052485,0.012042987243279655,284.2310652900126,0
119,904.7195049583806,275.328398056687,0.013030958962323166,277.56011779744813,0
120,906.7101747693964,273.97679852924864,0.012378941213520117,276.1571664146973,0
121,908.1022019430252,273.3181423567575,0.013524584473470852,299.1866236083085,0
122,907.3377697426326,272.4752169726868,0.011122972257476776,286.93517069780313,0
123,905.9496106582026,274.75094558391686,0.012844594745221885,260.46435252382383,0
124,907.7478610624298,272.03874109493677,0.01292527536372422,279.1460583959152,0
125,903.2671336541146,273.44795044771956,0.010531851171578633,278.6844602869941,0
126,907.7062626254311,274.2242657652353,0.013269011964629615,266.1593951938979,0
127,906.3985858207586,275.3013455659842,0.012164823064134151,279.2225578024587,0
128,907.6771999444954,275.78159363181624,0.01225040087521975,274.64319042434306,0
129,909.7999634218977,277.53419571522846,0.013259215333876577,266.7418416959125,0
130,909.0240758837149,273.5940496754049,0.011481936042349653,266.60269842828217,0
131,911.7479413784754,273.97479247405306,0.012483809401707518,276.732390842067,0
132,915.1469523306484,270.2727605851532,0.013007472633342636,253.00627525797657,0
133,917.6905495046101,266.36734577775184,0.01245581494785437,271.70128079400774,0
134,919.6028646638324,261.6129059791622,0.01260006931376592,259.35588585173554,0
135,922.6273459952524,258.7825078715523,0.010236709090122535,299.55810217687156,0
136,926.6722431267351,255.06599164659534,0.012493756182781009,273.59754833834097,0
137,932.2253844897465,253.10949018724807,0.013612371400748797,271.6271512027728,0
138,933.0142496852886,253.51365540732965,0.011874887602442468,262.67314286431815,0
139,931.4439556309734,253.80829320035292,0.011695848599710443,251.94265659304608,0
140,929.755113106551,255.60514485024018,0.012331461454490603,240.93791605885306,0
141,928.560246410138,254.56059575683764,0.011797619924402222,263.76350148987405,0
142,928.4069724873642,254.52834106382636,0.012391043793907779,247.55797965072117,0
143,927.9481897039445,253.98494933110803,0.011981176699643065,280.94778337834197,0
144,928.5787100039406,255.16439502989886,0.010245090628000062,262.59130368898974,0
145,927.8104848760756,257.4846100588976,0.011558415812447823,242.19298278260487,0
146,926.3992584451112,255.1237325652118,0.013147542036082155,243.22673204373467,0
147,928.4529745069406,257.0309798113234,0.013580925412407817,247.18432602929317,0
148,929.938222361753,256.6333823004394,0.011954948740537728,260.95408321480375,0
149,928.879404174915,255.16905616417668,0.011648022169990108,254.77816571421508,0
150,926.5965600435006,255.46811552698276,0.012917171149096547,231.36307823429777,0
151,925.953923878895,257.5449103663857,0.011426570854135539,282.097190421886,0
152,924.4655721734143,265.10017065263935,0.013189110493454274,242.22615987338617,0
153,924.837970491785,267.7884992341329,0.012675435238287909,243.49639524909884,0
154,926.0752499340294,264.31030134841575,0.011840659833324768,241.50323743256942,0
155,926.9119271516806,264.03645856252734,0.0130098033570542,261.1000218149481,0
156,924.7026235711842,263.13837560551775,0.011656707286329051,249.97034278656426,0
157,927.3300512467276,261.6752104410215,0.012739612261105501,245.01564629049258,0
158,924.4660203678495,263.465658441301,0.012381106465020122,251.842919289983,0
159,925.029129232357,263.39531652946033,0.011629576805985505,254.99607157970334,0
160,929.6359392756533,261.00752261508217,0.013892870683331969,240.39844709242286,0
161,931.7429610691756,260.26545754247684,0.011904330015933396,252.79916912770352,0
162,933.1280927603052,257.4276042731217,0.012350662203682528,254.73829585636386,0
163,929.0293150837992,261.81192239667513,0.011988625098408584,255.3665691794211,0
164,923.9258241357398,262.7204219124482,0.011684315145212867,254.358653692975,0
165,928.042041252048,260.6217216299801,0.013861319568271413,234.17722578705596,0
